カサネアワセル,かさねあわせる, 
ブロー,ぶろー, 
ゲキタイ,げきたい, 
タンキュウ,たんきゅう, 
トンダ,とんだ, 
ハナバナシイ,はなばなしい, 
メンツ,めんつ, 
サツイ,さつい, 
ミヤル,みやる, 
ユウ,ゆう, 
スル,する, 
キク,きく, 
ハタ,はた, 
ロス,ろす, 
ハケン,はけん, 
マイソウ,まいそう, 
レスラー,れすらー, 
ライフスタイル,らいふすたいる, 
テラシアワセル,てらしあわせる, 
ショウキン,しょうきん, 
マンキツ,まんきつ, 
センカイ,せんかい, 
シュウカ,しゅうか, 
ホウゲキ,ほうげき, 
グルリト,ぐるりと, 
ソトヅケ,そとづけ, 
マシタ,ました, 
ゴッコ,ごっこ, 
シュツゲキ,しゅつげき, 
クグリヌケル,くぐりぬける, 
ミガラ,みがら, 
クラベモノ,くらべもの, 
ジャリ,じゃり, 
シンカン,しんかん, 
ヨウショク,ようしょく, 
イチレイ,いちれい, 
フム,ふむ, 
ホンケン,ほんけん, 
ヨバワリ,よばわり, 
ショウガク,しょうがく, 
ヒップ,ひっぷ, 
クスブル,くすぶる, 
ソウカイ,そうかい, 
ケンエツ,けんえつ, 
シブキ,しぶき, 
オイヌク,おいぬく, 
キケツ,きけつ, 
メタ,めた, 
リフレッシュ,りふれっしゅ, 
ウロタエル,うろたえる, 
シズケサ,しずけさ, 
ユスグ,ゆすぐ, 
ヒョウリュウ,ひょうりゅう, 
ジレイ,じれい, 
アテル,あてる, 
ヘンイ,へんい, 
シマイコム,しまいこむ, 
ザイショク,ざいしょく, 
ハツネツ,はつねつ, 
ハドウ,はどう, 
イキヅカイ,いきづかい, 
エングン,えんぐん, 
フォント,ふぉんと, 
ガンカ,がんか, 
ツウカ,つうか, 
ハイソウ,はいそう, 
ジュウシン,じゅうしん, 
センショウ,せんしょう, 
ワガハイ,わがはい, 
エンショウ,えんしょう, 
カクレガ,かくれが, 
ウルトラ,うるとら, 
グチャグチャ,ぐちゃぐちゃ, 
チュウニ,ちゅうに, 
セ,せ, 
ヤマオク,やまおく, 
パチパチ,ぱちぱち, 
ジョウセン,じょうせん, 
チョウカク,ちょうかく, 
ワルモノ,わるもの, 
チュウサン,ちゅうさん, 
ミツモル,みつもる, 
ヒトリアルキ,ひとりあるき, 
コウシン,こうしん, 
コウタイ,こうたい, 
ヒルメシ,ひるめし, 
ムサボル,むさぼる, 
マジュツ,まじゅつ, 
ヤスッポイ,やすっぽい, 
トロケル,とろける, 
スケベエ,すけべえ, 
シンチュウ,しんちゅう, 
クイシバル,くいしばる, 
ヒッセキ,ひっせき, 
ヨウガク,ようがく, 
ウネル,うねる, 
サキドリ,さきどり, 
メジリ,めじり, 
セイレイ,せいれい, 
トウニュウ,とうにゅう, 
ケイソツ,けいそつ, 
チョクゾク,ちょくぞく, 
タカマリ,たかまり, 
モタス,もたす, 
ギャクジョウ,ぎゃくじょう, 
チュウボウ,ちゅうぼう, 
ウチワケ,うちわけ, 
シンク,しんく, 
ヘッドライト,へっどらいと, 
コソコソ,こそこそ, 
モロトモ,もろとも, 
ゼンカ,ぜんか, 
トッテ,とって, 
ガリガリ,がりがり, 
シサイ,しさい, 
セッカイ,せっかい, 
ベーコン,べーこん, 
トウトブ,とうとぶ, 
ジョウキン,じょうきん, 
シツム,しつむ, 
トリ,とり, 
セイキュウ,せいきゅう, 
デンライ,でんらい, 
コノミ,このみ, 
シュウゼン,しゅうぜん, 
イブ,いぶ, 
イタイタシイ,いたいたしい, 
ナンテン,なんてん, 
タクミ,たくみ, 
クウセキ,くうせき, 
ウチノメス,うちのめす, 
ヤハン,やはん, 
ウレエル,うれえる, 
マンサイ,まんさい, 
アクヨウ,あくよう, 
オリオリ,おりおり, 
マンカイ,まんかい, 
ゲンキン,げんきん, 
コウジ,こうじ, 
イッセキ,いっせき, 
キンチャク,きんちゃく, 
ウキボリ,うきぼり, 
ドレッシング,どれっしんぐ, 
ヤキモチ,やきもち, 
イキドオリ,いきどおり, 
グント,ぐんと, 
キンベン,きんべん, 
ジョウバ,じょうば, 
マカリトオル,まかりとおる, 
ラウンジ,らうんじ, 
マットウ,まっとう, 
ダンガイ,だんがい, 
カホウ,かほう, 
サッキン,さっきん, 
パット,ぱっと, 
ヲバ,をば, 
プロフェッショナル,ぷろふぇっしょなる, 
カンチョウ,かんちょう, 
トリコ,とりこ, 
ネギル,ねぎる, 
オオオク,おおおく, 
イブカシイ,いぶかしい, 
フキデル,ふきでる, 
ザンダカ,ざんだか, 
ユウトウ,ゆうとう, 
コクバン,こくばん, 
リガク,りがく, 
シッペイ,しっぺい, 
ツミカサネ,つみかさね, 
マモノ,まもの, 
チャクチャク,ちゃくちゃく, 
ボダイ,ぼだい, 
カラマル,からまる, 
シュー,しゅー, 
ゼッスル,ぜっする, 
カクシ,かくし, 
ハイニョウ,はいにょう, 
ジッチ,じっち, 
ホケ,ほけ, 
バラス,ばらす, 
ハンニャ,はんにゃ, 
ヨソモノ,よそもの, 
シイン,しいん, 
ヒク,ひく, 
センキョウ,せんきょう, 
ジョウジュツ,じょうじゅつ, 
ゼイカン,ぜいかん, 
ヨセン,よせん, 
イブツ,いぶつ, 
リニュウ,りにゅう, 
ダイチ,だいち, 
ドウテイ,どうてい, 
コウテン,こうてん, 
オシアゲル,おしあげる, 
ジュリョウ,じゅりょう, 
タンカ,たんか, 
ウノミ,うのみ, 
ヨウジ,ようじ, 
キサキ,きさき, 
ノウドウ,のうどう, 
ノリツグ,のりつぐ, 
シーエス,しーえす, 
ココア,ここあ, 
ネガイデル,ねがいでる, 
センダン,せんだん, 
シシ,しし, 
トンジャク,とんじゃく, 
バール,ばーる, 
リュウギ,りゅうぎ, 
パーキング,ぱーきんぐ, 
エンセン,えんせん, 
ゼンブン,ぜんぶん, 
ハネアガル,はねあがる, 
マンメン,まんめん, 
ハイテク,はいてく, 
マイボツ,まいぼつ, 
マガイ,まがい, 
バツ,ばつ, 
ヒトドオリ,ひとどおり, 
フォーラム,ふぉーらむ, 
サイサン,さいさん, 
イチリョウ,いちりょう, 
ニノウデ,にのうで, 
タンラク,たんらく, 
ユウケン,ゆうけん, 
ヘンキョウ,へんきょう, 
トウバツ,とうばつ, 
アハハ,あはは, 
サクイ,さくい, 
コウワン,こうわん, 
シンピョウ,しんぴょう, 
パブ,ぱぶ, 
キュウダン,きゅうだん, 
チュウイチ,ちゅういち, 
セキム,せきむ, 
ツッパル,つっぱる, 
コフウ,こふう, 
ケイレイ,けいれい, 
テギワ,てぎわ, 
イップク,いっぷく, 
ウシ,うし, 
フンバル,ふんばる, 
キョクチョウ,きょくちょう, 
キョウコウ,きょうこう, 
オリマゲル,おりまげる, 
リョウシ,りょうし, 
カート,かーと, 
クルリ,くるり, 
ナゴヤカ,なごやか, 
ハイビ,はいび, 
サ,さ, 
アカデミー,あかでみー, 
ニオウ,におう, 
キッサキ,きっさき, 
アナガチ,あながち, 
ウセツ,うせつ, 
エノグ,えのぐ, 
マルダシ,まるだし, 
セイシ,せいし, 
ファンデーション,ふぁんでーしょん, 
イソウ,いそう, 
ナントウ,なんとう, 
ユウベ,ゆうべ, 
アイノリ,あいのり, 
バセイ,ばせい, 
メノシタ,めのした, 
キシュク,きしゅく, 
ナキサケブ,なきさけぶ, 
ジョチョウ,じょちょう, 
カケル,かける, 
ホウテイ,ほうてい, 
カイテイ,かいてい, 
ケンシン,けんしん, 
ハテシ,はてし, 
ウミ,うみ, 
キョウハク,きょうはく, 
コウグ,こうぐ, 
ウガツ,うがつ, 
ソウザイ,そうざい, 
イヤイヤ,いやいや, 
カザイ,かざい, 
カクジュウ,かくじゅう, 
キンノウ,きんのう, 
キヨメル,きよめる, 
デバイス,でばいす, 
クンシ,くんし, 
キソイアウ,きそいあう, 
ウマレツキ,うまれつき, 
カンゼイ,かんぜい, 
ササル,ささる, 
カロヤカ,かろやか, 
イレブン,いれぶん, 
ジュウセイ,じゅうせい, 
ジュバク,じゅばく, 
ハゲ,はげ, 
フウサ,ふうさ, 
アサル,あさる, 
オモリ,おもり, 
ダツイ,だつい, 
フォース,ふぉーす, 
ミダラ,みだら, 
シャクチ,しゃくち, 
モモ,もも, 
ヨウフウ,ようふう, 
チョウボ,ちょうぼ, 
シハン,しはん, 
ブライ,ぶらい, 
カベギワ,かべぎわ, 
カンコウ,かんこう, 
オウキュウ,おうきゅう, 
レイキャク,れいきゃく, 
ブンケン,ぶんけん, 
トウシン,とうしん, 
カマ,かま, 
イソギ,いそぎ, 
トツ,とつ, 
カキノコス,かきのこす, 
ストロー,すとろー, 
カジノ,かじの, 
オオミカミ,おおみかみ, 
カッサイ,かっさい, 
ハット,はっと, 
ダイベン,だいべん, 
キイ,きい, 
パズル,ぱずる, 
ウ,う, 
ウミガワ,うみがわ, 
トウキュウ,とうきゅう, 
カイロウ,かいろう, 
ブナ,ぶな, 
コウ,こう, 
コメカミ,こめかみ, 
カカル,かかる, 
ジョウニン,じょうにん, 
セッティング,せってぃんぐ, 
コダカイ,こだかい, 
ゲザ,げざ, 
イブツ,いぶつ, 
トリハラウ,とりはらう, 
コフン,こふん, 
マリョク,まりょく, 
タンキュウ,たんきゅう, 
コッコウ,こっこう, 
ヨチ,よち, 
シュウケツ,しゅうけつ, 
フリマク,ふりまく, 
アジ,あじ, 
ナダ,なだ, 
ウエートレス,うえーとれす, 
ランダム,らんだむ, 
ヤクソウ,やくそう, 
ヒヘイ,ひへい, 
カンビ,かんび, 
メイブン,めいぶん, 
リョウ,りょう, 
クイック,くいっく, 
ロウニャク,ろうにゃく, 
ウズク,うずく, 
ビーフ,びーふ, 
セットウ,せっとう, 
サンカ,さんか, 
シチュエーション,しちゅえーしょん, 
カケキン,かけきん, 
モザイク,もざいく, 
タアイ,たあい, 
ボツ,ぼつ, 
オンシ,おんし, 
キュウスル,きゅうする, 
チッポケ,ちっぽけ, 
クソ,くそ, 
アイ,あい, 
ケッショウ,けっしょう, 
ホンゾン,ほんぞん, 
カンジョウ,かんじょう, 
アリカ,ありか, 
ジュジュツ,じゅじゅつ, 
シュッテン,しゅってん, 
チガエル,ちがえる, 
カカル,かかる, 
カクリョウ,かくりょう, 
イチバイ,いちばい, 
キュウセイ,きゅうせい, 
カセキ,かせき, 
ブラックリスト,ぶらっくりすと, 
シデカス,しでかす, 
コジ,こじ, 
フンスイ,ふんすい, 
シャガミコム,しゃがみこむ, 
スデ,すで, 
ホレ,ほれ, 
フィクション,ふぃくしょん, 
ナダラカ,なだらか, 
ヒレフス,ひれふす, 
チュウシ,ちゅうし, 
ソガイ,そがい, 
ハンスウ,はんすう, 
リジュン,りじゅん, 
アブル,あぶる, 
アワセモツ,あわせもつ, 
コウセイ,こうせい, 
ヒカゲ,ひかげ, 
クタクタ,くたくた, 
ジセイ,じせい, 
トウダイ,とうだい, 
ワカメ,わかめ, 
ノリキ,のりき, 
コウフ,こうふ, 
コウ,こう, 
マフィア,まふぃあ, 
ミメイ,みめい, 
タウエ,たうえ, 
ユイノウ,ゆいのう, 
ワケテ,わけて, 
ノウミツ,のうみつ, 
トウカ,とうか, 
ジュウコウ,じゅうこう, 
ショコウ,しょこう, 
ヒスル,ひする, 
フケル,ふける, 
ストライキ,すとらいき, 
シュウシ,しゅうし, 
スイテキ,すいてき, 
オンコウ,おんこう, 
ブッサン,ぶっさん, 
エヌジー,えぬじー, 
ボウコウ,ぼうこう, 
ホワット,ほわっと, 
ピーエス,ぴーえす, 
ワリアテ,わりあて, 
シュウジツ,しゅうじつ, 
ムザイ,むざい, 
チョウショ,ちょうしょ, 
ニチヨウ,にちよう, 
フェンス,ふぇんす, 
キデン,きでん, 
ナガグツ,ながぐつ, 
カクマウ,かくまう, 
ワレメ,われめ, 
ツメ,つめ, 
ステート,すてーと, 
カソウ,かそう, 
シカエシ,しかえし, 
タスケアウ,たすけあう, 
ブンジョウ,ぶんじょう, 
ゲンゾウ,げんぞう, 
コウギ,こうぎ, 
キョロキョロ,きょろきょろ, 
ビョウリ,びょうり, 
タンセイ,たんせい, 
サンマ,さんま, 
アジサイ,あじさい, 
カイザイ,かいざい, 
ミムキ,みむき, 
カッ,かっ, 
チラカル,ちらかる, 
サイリョウ,さいりょう, 
アリキタリ,ありきたり, 
ヘイゲン,へいげん, 
ジュッカイ,じゅっかい, 
ハチマキ,はちまき, 
セッカチ,せっかち, 
ナンゴク,なんごく, 
ネンポウ,ねんぽう, 
ベット,べっと, 
ボーカル,ぼーかる, 
ハバタク,はばたく, 
カゼトオシ,かぜとおし, 
サッチョウ,さっちょう, 
コンサルタント,こんさるたんと, 
パンパン,ぱんぱん, 
セイロン,せいろん, 
タガ,たが, 
オイタテル,おいたてる, 
カオブレ,かおぶれ, 
コウイ,こうい, 
メッキリ,めっきり, 
エジキ,えじき, 
メンダン,めんだん, 
ダンロ,だんろ, 
コチョウ,こちょう, 
キキテ,ききて, 
ムテキ,むてき, 
ハイシャ,はいしゃ, 
ミョウジン,みょうじん, 
サガシマワル,さがしまわる, 
カイヘイ,かいへい, 
ガイトウ,がいとう, 
ナニナニ,なになに, 
セイハ,せいは, 
フリシボル,ふりしぼる, 
ザイニン,ざいにん, 
バイテン,ばいてん, 
チョウヘイ,ちょうへい, 
サイシキ,さいしき, 
エルディーケー,えるでぃーけー, 
ナンダイ,なんだい, 
ハツゲン,はつげん, 
ゴウカン,ごうかん, 
キシム,きしむ, 
ハンハン,はんはん, 
ゴビ,ごび, 
ヨイン,よいん, 
ピーマン,ぴーまん, 
カリスマ,かりすま, 
フロウ,ふろう, 
ヒヤアセ,ひやあせ, 
ワン,わん, 
レンキン,れんきん, 
セイトン,せいとん, 
ダイチョウ,だいちょう, 
ショウショ,しょうしょ, 
ウルオウ,うるおう, 
サンドウ,さんどう, 
クルイ,くるい, 
ヒンドゥー,ひんどぅー, 
コウケイ,こうけい, 
テツセイ,てつせい, 
ゲンサン,げんさん, 
ダツラク,だつらく, 
カイコウ,かいこう, 
ツタナイ,つたない, 
ヤスアガリ,やすあがり, 
キセキ,きせき, 
シンキン,しんきん, 
ツトマル,つとまる, 
タゲル,たげる, 
ヒトエニ,ひとえに, 
クドイ,くどい, 
ハドメ,はどめ, 
チヂマル,ちぢまる, 
メゲル,めげる, 
ダイビング,だいびんぐ, 
タコヤキ,たこやき, 
クギヅケ,くぎづけ, 
トボケル,とぼける, 
ライフル,らいふる, 
ユルグ,ゆるぐ, 
スリム,すりむ, 
カンラン,かんらん, 
コトブキ,ことぶき, 
ダキカカエル,だきかかえる, 
タイヨ,たいよ, 
ゴリン,ごりん, 
サトリ,さとり, 
タイジョウ,たいじょう, 
ニンプ,にんぷ, 
ヘンロ,へんろ, 
ツクリナオス,つくりなおす, 
ホチョウ,ほちょう, 
フクギョウ,ふくぎょう, 
シュッコク,しゅっこく, 
セイナン,せいなん, 
ゾウゼイ,ぞうぜい, 
ロンガイ,ろんがい, 
アンショウ,あんしょう, 
ヒツウ,ひつう, 
バン,ばん, 
タイマー,たいまー, 
ディーゼル,でぃーぜる, 
トイカエス,といかえす, 
ゾクゾク,ぞくぞく, 
シンチン,しんちん, 
クイル,くいる, 
ヨソオイ,よそおい, 
カキアツメル,かきあつめる, 
チョッカク,ちょっかく, 
キリオトス,きりおとす, 
ウラオモテ,うらおもて, 
ナキヤム,なきやむ, 
バイリツ,ばいりつ, 
コーディネーター,こーでぃねーたー, 
ケンセイ,けんせい, 
シュセキ,しゅせき, 
コウミョウ,こうみょう, 
オクガタ,おくがた, 
ジヒ,じひ, 
テイメイ,ていめい, 
タイシュツ,たいしゅつ, 
エンスイ,えんすい, 
ショウシュウ,しょうしゅう, 
バイオリン,ばいおりん, 
ツキツメル,つきつめる, 
ハヤル,はやる, 
オクリツケル,おくりつける, 
エコー,えこー, 
キラス,きらす, 
サイギ,さいぎ, 
ダンラン,だんらん, 
シュッタツ,しゅったつ, 
ボウゲン,ぼうげん, 
ウツリスム,うつりすむ, 
ホッタラカシ,ほったらかし, 
アタシャ／ワシャ,あたしゃ／わしゃ, 
バレー,ばれー, 
トクサン,とくさん, 
ホホエミ,ほほえみ, 
ヤケイ,やけい, 
モヤ,もや, 
チェリー,ちぇりー, 
ヤジウマ,やじうま, 
ハタゴ,はたご, 
セッキャク,せっきゃく, 
エダハ,えだは, 
ケッシャ,けっしゃ, 
ウチコロス,うちころす, 
ハキステル,はきすてる, 
カクシツ,かくしつ, 
トウカツ,とうかつ, 
キュウチ,きゅうち, 
イリクム,いりくむ, 
アン,あん, 
ラタイ,らたい, 
ホトバシル,ほとばしる, 
ウケミ,うけみ, 
ハンガー,はんがー, 
ボサツ,ぼさつ, 
アンチ,あんち, 
カエン,かえん, 
ヨソヨソシイ,よそよそしい, 
サゲスム,さげすむ, 
サッキ,さっき, 
ゾクヘン,ぞくへん, 
ネコロブ,ねころぶ, 
ヌキダス,ぬきだす, 
ナミダグム,なみだぐむ, 
ノラネコ,のらねこ, 
キショウ,きしょう, 
コンカン,こんかん, 
レイキ,れいき, 
ロウシ,ろうし, 
モノイイ,ものいい, 
シンクウ,しんくう, 
イッソウ,いっそう, 
フトメ,ふとめ, 
キヒン,きひん, 
アサガオ,あさがお, 
ヒバチ,ひばち, 
ネダル,ねだる, 
モテハヤス,もてはやす, 
ジュチュウ,じゅちゅう, 
ジッコウ,じっこう, 
フミン,ふみん, 
トビデル,とびでる, 
ゼンダイ,ぜんだい, 
シシ,しし, 
コガス,こがす, 
ブンジン,ぶんじん, 
オンパ,おんぱ, 
ヨウセイ,ようせい, 
タンタイ,たんたい, 
タイラゲル,たいらげる, 
ヒッサツ,ひっさつ, 
メツケ,めつけ, 
コブトリ,こぶとり, 
リセット,りせっと, 
ヒダリキキ,ひだりきき, 
サハン,さはん, 
フケイ,ふけい, 
コハン,こはん, 
コウリョウ,こうりょう, 
カバネ,かばね, 
リトル,りとる, 
シツラエル,しつらえる, 
ファイバー,ふぁいばー, 
セイイキ,せいいき, 
シックス,しっくす, 
ジャイアント,じゃいあんと, 
ケンガイ,けんがい, 
ヌギステル,ぬぎすてる, 
ジョウリ,じょうり, 
マジワリ,まじわり, 
ユウベン,ゆうべん, 
ウォー,うぉー, 
ミリン,みりん, 
メンクラウ,めんくらう, 
コウテイ,こうてい, 
トモエ,ともえ, 
タイコ,たいこ, 
ゴクゴク,ごくごく, 
ケリ,けり, 
ギャグ,ぎゃぐ, 
マリ,まり, 
カイモトメル,かいもとめる, 
テンクウ,てんくう, 
ニダイ,にだい, 
ウラ,うら, 
ヒキワタシ,ひきわたし, 
ウシロダテ,うしろだて, 
ソクトウ,そくとう, 
ツミコム,つみこむ, 
ダッキャク,だっきゃく, 
コケ,こけ, 
カイソウ,かいそう, 
ニギワイ,にぎわい, 
ザワメキ,ざわめき, 
クウキョ,くうきょ, 
チェア,ちぇあ, 
ツキソイ,つきそい, 
コヅツミ,こづつみ, 
ダンジキ,だんじき, 
モクロミ,もくろみ, 
ゼンアク,ぜんあく, 
ナイザイ,ないざい, 
ジサ,じさ, 
ジュウゲキ,じゅうげき, 
ウルム,うるむ, 
ミドル,みどる, 
ヒョウサツ,ひょうさつ, 
トクギ,とくぎ, 
ヒバク,ひばく, 
オンネン,おんねん, 
ハシリヌケル,はしりぬける, 
フク,ふく, 
クチブエ,くちぶえ, 
ホウセイ,ほうせい, 
ラクエン,らくえん, 
タヅナ,たづな, 
ネツゾウ,ねつぞう, 
チョウシャ,ちょうしゃ, 
シンレイ,しんれい, 
ユラユラ,ゆらゆら, 
メモト,めもと, 
クチカズ,くちかず, 
シロキ,しろき, 
カチカチ,かちかち, 
ヒケ,ひけ, 
コウエイ,こうえい, 
エシ,えし, 
マンザラ,まんざら, 
カセイ,かせい, 
マガリクネル,まがりくねる, 
バルブ,ばるぶ, 
ツグナウ,つぐなう, 
リンジュウ,りんじゅう, 
カンテン,かんてん, 
ビクト,びくと, 
サプリメント,さぷりめんと, 
フズイ,ふずい, 
トリキメ,とりきめ, 
セイバツ,せいばつ, 
シュウシュウ,しゅうしゅう, 
ジ,じ, 
ゲンスイ,げんすい, 
カンレイ,かんれい, 
ツトメサキ,つとめさき, 
ツレダツ,つれだつ, 
ウスウス,うすうす, 
シッチ,しっち, 
シカト,しかと, 
カウンセラー,かうんせらー, 
ホウリナゲル,ほうりなげる, 
サイモク,さいもく, 
カリカリ,かりかり, 
シイタケ,しいたけ, 
キリカワル,きりかわる, 
ニコム,にこむ, 
スシヤ,すしや, 
ヤレ,やれ, 
ペンギン,ぺんぎん, 
サイコロ,さいころ, 
イジン,いじん, 
バイゾウ,ばいぞう, 
カキトメ,かきとめ, 
ハッショウ,はっしょう, 
チャクソウ,ちゃくそう, 
ユウヤケ,ゆうやけ, 
シッキャク,しっきゃく, 
ザッシュ,ざっしゅ, 
カラミツク,からみつく, 
ユウレツ,ゆうれつ, 
オモキ,おもき, 
ホリオコス,ほりおこす, 
テイヘン,ていへん, 
シボム,しぼむ, 
ビンセン,びんせん, 
ハレアガル,はれあがる, 
オモイナオス,おもいなおす, 
ウォール,うぉーる, 
チヂム,ちぢむ, 
ヒキャク,ひきゃく, 
ハルサキ,はるさき, 
フユウ,ふゆう, 
フク,ふく, 
ロウレイ,ろうれい, 
クイ,くい, 
ナンギ,なんぎ, 
タンパク,たんぱく, 
カソ,かそ, 
ホラアナ,ほらあな, 
ツワリ,つわり, 
ドリーム,どりーむ, 
ケンソウ,けんそう, 
シシュウ,ししゅう, 
サンマイ,さんまい, 
カイマク,かいまく, 
ミギハシ,みぎはし, 
ハクネツ,はくねつ, 
ダキアゲル,だきあげる, 
キャスト,きゃすと, 
トメド,とめど, 
カルテ,かるて, 
シンシュウ,しんしゅう, 
タイセキ,たいせき, 
マルミ,まるみ, 
シナイ,しない, 
ツリアイ,つりあい, 
ヤキツケル,やきつける, 
サツリク,さつりく, 
サンジ,さんじ, 
ヤンワリ,やんわり, 
ジレンマ,じれんま, 
ダイジ,だいじ, 
パトロール,ぱとろーる, 
シッセキ,しっせき, 
ドウシュ,どうしゅ, 
ジュシ,じゅし, 
シュワン,しゅわん, 
フヘン,ふへん, 
デイリグチ,でいりぐち, 
カイキ,かいき, 
ヒンプ,ひんぷ, 
ヤスラグ,やすらぐ, 
ケットウ,けっとう, 
メイゲン,めいげん, 
シテイ,してい, 
カビン,かびん, 
サーブ,さーぶ, 
グチル,ぐちる, 
ニョジツ,にょじつ, 
ガッシリ,がっしり, 
ヒキノバス,ひきのばす, 
ワラベ,わらべ, 
ドカタ,どかた, 
チドリ,ちどり, 
ショウカイ,しょうかい, 
ポリシー,ぽりしー, 
ドウギ,どうぎ, 
キャロル,きゃろる, 
サシムケル,さしむける, 
チッソ,ちっそ, 
ハコビダス,はこびだす, 
ランシ,らんし, 
キンシ,きんし, 
ジダイ,じだい, 
ファンタジー,ふぁんたじー, 
ヒンヤリ,ひんやり, 
コウアツ,こうあつ, 
トレード,とれーど, 
イワヤマ,いわやま, 
ムゴイ,むごい, 
カンキョウ,かんきょう, 
トンカツ,とんかつ, 
ハカバ,はかば, 
カンヌシ,かんぬし, 
チミツ,ちみつ, 
カダン,かだん, 
ケイヒン,けいひん, 
シュウマツ,しゅうまつ, 
センニュウ,せんにゅう, 
ヘタクソ,へたくそ, 
ズガイ,ずがい, 
ランヨウ,らんよう, 
ソナエ,そなえ, 
ナマグサイ,なまぐさい, 
ボクソウ,ぼくそう, 
ウツブセ,うつぶせ, 
ウトウト,うとうと, 
チュウゲン,ちゅうげん, 
ムホウ,むほう, 
カイセン,かいせん, 
フゴウ,ふごう, 
デリケート,でりけーと, 
ハイシュツ,はいしゅつ, 
ゴフク,ごふく, 
ゼツミョウ,ぜつみょう, 
ヤドス,やどす, 
ヒトヤスミ,ひとやすみ, 
イイワタス,いいわたす, 
リャクショウ,りゃくしょう, 
リュウハ,りゅうは, 
ダイリ,だいり, 
シュウロウ,しゅうろう, 
ブンケ,ぶんけ, 
ファーム,ふぁーむ, 
タカミ,たかみ, 
シマジマ,しまじま, 
オンリョウ,おんりょう, 
チカン,ちかん, 
スイゾク,すいぞく, 
チョクシ,ちょくし, 
マムシ,まむし, 
コウロン,こうろん, 
ゴ,ご, 
ハゲル,はげる, 
スキカッテ,すきかって, 
グンビ,ぐんび, 
イッスル,いっする, 
リタイア,りたいあ, 
アズキ,あずき, 
ネットウ,ねっとう, 
ノラ,のら, 
リンギョウ,りんぎょう, 
テンノウ,てんのう, 
ユウジュウ,ゆうじゅう, 
キュウショク,きゅうしょく, 
ラクガキ,らくがき, 
マチカド,まちかど, 
ウール,うーる, 
チャクチ,ちゃくち, 
トウハ,とうは, 
タン,たん, 
テジョウ,てじょう, 
トックリ,とっくり, 
ミンセイ,みんせい, 
カケル,かける, 
キュウイン,きゅういん, 
サウナ,さうな, 
ウメキゴエ,うめきごえ, 
サンシ,さんし, 
マンプク,まんぷく, 
コンダテ,こんだて, 
ドッシリ,どっしり, 
アイ,あい, 
トビノル,とびのる, 
マバユイ,まばゆい, 
ツレコム,つれこむ, 
テキキ,てきき, 
ウエーター,うえーたー, 
ジシャク,じしゃく, 
ワジン,わじん, 
コケル,こける, 
ノリイレル,のりいれる, 
マアタラシイ,まあたらしい, 
イケガキ,いけがき, 
ドゾウ,どぞう, 
シュウサイ,しゅうさい, 
ダース,だーす, 
ナンタン,なんたん, 
シチヤ,しちや, 
マロヤカ,まろやか, 
サイコ,さいこ, 
アサガタ,あさがた, 
ナダカイ,なだかい, 
コロン,ころん, 
スーパーマーケット,すーぱーまーけっと, 
リキセツ,りきせつ, 
メンミツ,めんみつ, 
ハタラキカケ,はたらきかけ, 
ドナリツケル,どなりつける, 
タジログ,たじろぐ, 
カーディガン,かーでぃがん, 
ヤラス,やらす, 
ヒマワリ,ひまわり, 
タイガ,たいが, 
サンシュツ,さんしゅつ, 
トウヨ,とうよ, 
カン,かん, 
キカ,きか, 
ミイラ,みいら, 
タワイ,たわい, 
ヒョウリ,ひょうり, 
ドヒョウ,どひょう, 
オモテドオリ,おもてどおり, 
オモイイレ,おもいいれ, 
ホオバル,ほおばる, 
トランプ,とらんぷ, 
ワーカー,わーかー, 
オシキル,おしきる, 
ホシ,ほし, 
モンゴン,もんごん, 
ホンノリ,ほんのり, 
カネン,かねん, 
バラツキ,ばらつき, 
タイカ,たいか, 
クログロ,くろぐろ, 
クラッチ,くらっち, 
フライト,ふらいと, 
ニアイ,にあい, 
ヌケオチル,ぬけおちる, 
チン,ちん, 
ミサダメル,みさだめる, 
ジンシン,じんしん, 
カケマワル,かけまわる, 
ヒステリック,ひすてりっく, 
マブス,まぶす, 
コウシ,こうし, 
インシ,いんし, 
ジュウコウ,じゅうこう, 
キンキョウ,きんきょう, 
セイホウ,せいほう, 
メザメ,めざめ, 
ユア,ゆあ, 
ロウネン,ろうねん, 
モクロム,もくろむ, 
イイツタエ,いいつたえ, 
ハンデ,はんで, 
ハルバル,はるばる, 
ゲンシュク,げんしゅく, 
カケアウ,かけあう, 
リクルート,りくるーと, 
ムカイガワ,むかいがわ, 
ポッチ,ぽっち, 
コンタン,こんたん, 
ボッキ,ぼっき, 
ディーン,でぃーん, 
マドベ,まどべ, 
オクバ,おくば, 
ヤマシイ,やましい, 
シップ,しっぷ, 
レイタン,れいたん, 
ミズワリ,みずわり, 
ネンナイ,ねんない, 
ヒクメ,ひくめ, 
ザツヨウ,ざつよう, 
グンジュ,ぐんじゅ, 
スイグン,すいぐん, 
サイタク,さいたく, 
コジ,こじ, 
ブガイ,ぶがい, 
アトアジ,あとあじ, 
カイヨウ,かいよう, 
クンショウ,くんしょう, 
シキソ,しきそ, 
ジジュウ,じじゅう, 
ナンパ,なんぱ, 
ズイイチ,ずいいち, 
ユウザイ,ゆうざい, 
サラリト,さらりと, 
ウォーク,うぉーく, 
トリシキル,とりしきる, 
カンバシイ,かんばしい, 
